audio_id	annotators	worst_score	Top-level (general_label_type)	Top-level (not including correct)	Top-level (not including correct, run-on, or contractions)	CORRECT+RUNONs+CONTRACTIONs	Phonological specifics combined	Orthographic specifics combined	Grammatical specifics combined	Structural specifics combined	Visual specifics combined	Disfluency specifics combined	All specifics combined	Intended word	Produced word	Mispronunciation IPA	Individual Top: Correct	Individual Top: Phonological Error	Individual Top: Orthographic Error	Individual Top: Grammatical Error	Individual Top: Structural Error	Individual Top: Visual Tracking Error	Individual Top: Disfluency Error	Individual Top: Whispering	Individual Top: Run-on	Individual Top: Contraction/Shortening	Individual Top: Unintelligible	Individual Top: Self Response	Individual Top: Other	Individual Phono Spec: Consonant Substitution	Individual Phono Spec: Vowel Substitution	Individual Phono Spec: Consonant Omission	Individual Phono Spec: Vowel Omission	Individual Phono Spec: Consonant Insertion	Individual Phono Spec: Vowel Insertion	Individual Phono Spec: Misplaced Stress	Individual Ortho Spec: Letter Reversal	Individual Ortho Spec: Left Right Tracking Substitution	Individual Ortho Spec: Phonological Substitution	Individual Ortho Spec: Contextual Substitution	Individual Ortho Spec: Unrelated Substitution	Individual Gram Spec: Omission	Individual Gram Spec: Substitution	Individual Gram Spec: Insertion	Individual Struct Spec: Word Omission	Individual Struct Spec: Word Insertion	Individual Visual Spec: Skip Line	Individual Visual Spec: Backtrack	Individual Visual Spec: Wrong Order	Individual Disfluency Spec: Stutter	Individual Disfluency Spec: Word Repetition	Individual Disfluency Spec: Repair	Individual Disfluency Spec: Broken Word	Individual Disfluency Spec: Prolongation	Individual Disfluency Spec: Interjection	Individual Disfluency Spec: Parent Correction	Individual Disfluency Spec: Parental Aid
https://2025storiza.michaelbennie.org/audio_clips/58.4_end_70.1_uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_dTvjMQm57AQHWsM3xdtC_1743376852.mp3	claire.kuntz,landonturner	-0.295636	1.000000	1.000000	1.000000	1.000000	1.000000	NaN	NaN	NaN	NaN	-0.295636	-0.128088	1.000000	NaN	-0.242096	1.000000	1.000000	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.071625	1.000000	-0.046505	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/51.7_end_59.6_uid_mHWscHBXcoabM7fdw88AliGuPWw1_sid_I9JIDKsVbN5Sjmsyg1ln_1742933350.mp3	claire.kuntz,rose.m	-0.294257	0.532935	0.128562	0.176315	0.802440	0.330553	NaN	NaN	NaN	NaN	-0.031960	0.363692	0.983210	-0.046435	0.098451	0.803405	0.425624	0.000000	NaN	NaN	NaN	-0.294257	NaN	NaN	NaN	NaN	NaN	NaN	0.612289	-0.087231	-0.232496	NaN	NaN	-0.046988	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.005323	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/1.5_end_23.9_uid_HGLxgWVfJZWhAsqMf761d40h3eQ2_sid_F4tWmApCfflaPRfdT4xX_1741271551.mp3	claire.kuntz,rose.m	-0.290306	0.924982	0.863957	0.861678	1.000000	0.397248	NaN	NaN	NaN	NaN	0.720100	0.488621	0.924499	1.000000	0.603945	1.000000	0.984733	NaN	NaN	NaN	NaN	0.616493	NaN	NaN	NaN	NaN	NaN	1.000000	0.691911	-0.128882	-0.023670	-0.290306	1.000000	-0.042975	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	1.000000	1.000000	NaN	NaN	NaN	1.000000
https://2025storiza.michaelbennie.org/audio_clips/55.8_end_68.9_uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_RxGwyd4cqfpuxwAp2VR4_1741140582.mp3	lamanjennifer,rose.m	-0.286838	0.742852	0.566372	0.454343	0.997576	0.166423	NaN	1.000000	-0.010504	NaN	0.407888	0.266909	0.933627	0.993804	0.285620	0.997700	0.432365	-0.014913	1.000000	0.000000	NaN	0.737912	NaN	0.997607	NaN	NaN	NaN	NaN	-0.286838	0.339661	0.316729	0.585361	-0.051014	-0.023274	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	-0.000239	NaN	NaN	NaN	NaN	NaN	0.189971	-0.054528	0.997790	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/0.0_end_3.5_uid_Gt0cspsUtRSvEXXHZKUWlVAfyVq2_sid_qHzKNFpdgsms0EFSXokQ_1742606923.mp3	claire.kuntz,ghineae	-0.276359	0.514144	0.508925	0.529880	0.093977	-0.014870	NaN	0.264661	1.000000	NaN	NaN	0.216068	0.997470	0.505093	0.025987	0.111404	0.286063	NaN	0.542712	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.219105	-0.084800	-0.276359	NaN	-0.033997	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.042205	-0.135131	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/28.4_end_38.2_uid_jWPmLFrSHDZItPTjjPUB8KAsjlq2_sid_wxade2TANAqG5I0nEqLn_1742588986.mp3	claire.kuntz,evanhalperin	-0.274187	0.860885	0.734181	0.731503	1.000000	0.808447	NaN	-0.274187	NaN	NaN	0.998060	0.722566	0.999251	0.686204	0.580251	1.000000	0.995772	0.995908	-0.189542	NaN	NaN	0.997552	NaN	NaN	NaN	NaN	NaN	NaN	0.994022	1.000000	0.575410	NaN	0.482152	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.124245	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.995930	1.000000	1.000000	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/0.3_end_5.2_uid_jWPmLFrSHDZItPTjjPUB8KAsjlq2_sid_UebF5uJBSnxqjv2qv7BM_1742046137.mp3	claire.kuntz,rose.m	-0.268416	0.663864	0.258093	0.727213	0.586759	0.511873	NaN	-0.037285	NaN	NaN	NaN	0.520187	0.997911	-0.015441	0.497165	0.835398	0.727273	NaN	0.000000	NaN	NaN	NaN	NaN	-0.268416	NaN	NaN	NaN	NaN	0.526451	NaN	0.622205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/7.7_end_14.8_uid_Gt0cspsUtRSvEXXHZKUWlVAfyVq2_sid_Fg08PYTUetsEHAd5a7Su_1743619578.mp3	claire.kuntz,emilianapulido	-0.267752	0.463544	-0.140252	-0.190652	0.501370	-0.045821	NaN	NaN	NaN	NaN	0.378893	0.029324	0.983743	NaN	-0.073738	0.432363	-0.010156	NaN	NaN	NaN	NaN	0.267445	NaN	-0.267752	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.040944	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.151360	NaN	NaN	0.997977	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/53.6_end_60.3_uid_l10DBTU0vaSPzKuDElOBDPPpe2H3_sid_FiHLIt9wxFP1gibLS6Ng_1742249143.mp3	claire.kuntz,emilianapulido	-0.266672	0.701844	-0.240417	NaN	0.695969	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.997191	NaN	NaN	0.656062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.266672	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/0.5_end_5.1_uid_mHWscHBXcoabM7fdw88AliGuPWw1_sid_I9JIDKsVbN5Sjmsyg1ln_1742933350.mp3	emilianapulido,evanhalperin	-0.256406	0.533820	0.239871	0.074769	0.663498	0.129076	NaN	-0.256406	NaN	NaN	NaN	0.112640	0.984188	-0.107080	0.111973	0.549938	0.295476	-0.017323	0.317579	NaN	NaN	-0.002773	NaN	0.941102	NaN	NaN	NaN	NaN	-0.113833	NaN	-0.062311	NaN	-0.074011	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.001901	NaN	-0.047876	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/10.9_end_14.1_uid_mHWscHBXcoabM7fdw88AliGuPWw1_sid_GNCkhRs1OBBcGhuYDepv_1741215543.mp3	claire.kuntz,landonturner	-0.255788	0.651705	-0.093537	-0.209081	0.617502	-0.160364	NaN	NaN	NaN	NaN	NaN	-0.148467	0.999331	NaN	-0.109222	0.588135	-0.255788	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.035294	NaN	-0.010702	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/59.8_end_63.7_uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863.mp3	claire.kuntz,rose.m	-0.255662	0.784925	0.175661	0.223339	0.870482	0.178850	NaN	-0.064939	NaN	NaN	1.000000	0.193728	1.000000	1.000000	0.609387	0.866244	0.495239	1.000000	-0.076038	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	-0.255662	NaN	-0.049841	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.057202	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/14.8_end_30.5_uid_WXRuAJyMuAViHCpYPRVffOrexB03_sid_bq1I40IRipJTvbMVsQoS_1742945295.mp3	benjaminmcneill,claire.kuntz	-0.251966	0.458313	0.203670	0.174626	0.663331	0.754903	NaN	NaN	NaN	NaN	0.218467	0.362232	0.999807	-0.099678	0.584408	0.670596	1.000000	-0.206763	NaN	NaN	NaN	0.260265	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	1.000000	NaN	NaN	-0.022376	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	1.000000	-0.251966	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/49.2_end_56.0_uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_YLXuurDAeYQaKiiuD7UK_1743542725.mp3	claire.kuntz,rose.m	-0.251330	0.547458	0.233785	0.319372	0.215146	-0.011726	NaN	NaN	NaN	NaN	0.599812	0.332475	1.000000	NaN	-0.021581	0.227827	-0.036794	NaN	NaN	NaN	NaN	0.539325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	-0.251330	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/0.0_end_18.2_uid_IGe7nmfoeKQG1oyWJEMIv6KIP5Q2_sid_OJ3hCvb3pokTxqbvhJuh_1742508917.mp3	claire.kuntz,emilianapulido,rose.m	-0.250163	0.825587	0.453210	0.477250	0.953477	0.866505	NaN	NaN	NaN	NaN	-0.007624	0.721421	0.996078	0.607964	0.805060	0.955643	0.990829	0.592979	NaN	NaN	NaN	-0.250163	NaN	NaN	NaN	NaN	NaN	NaN	0.989865	0.986403	0.641006	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.013332	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/19.7_end_25.1_uid_Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2_sid_4SyoJ5neD3pBMkPc5e6V_1741219404.mp3	claire.kuntz,emilianapulido	-0.249760	0.701559	0.295901	1.000000	0.688272	1.000000	NaN	NaN	NaN	NaN	NaN	1.000000	0.997944	NaN	0.340002	0.632455	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	-0.249760	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/71.6_end_88.4_uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_JWzwJL0aqbRtvTCiTdCm_1743194311.mp3	claire.kuntz,rose.m	-0.249550	0.535149	0.124927	0.171067	0.928108	0.386823	NaN	1.000000	NaN	NaN	-0.249550	0.268608	0.948392	-0.065820	0.384653	0.924150	0.584373	-0.206543	1.000000	NaN	NaN	-0.038660	-0.039458	NaN	NaN	NaN	NaN	NaN	-0.134321	0.361502	0.609568	0.445889	-0.145675	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.208108	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/52.2_end_66.2_uid_qgT735VZ7OPJmWzvIgZGZAchHgD2_sid_zc9v6xHGoOKKE84qe071_1741610746.mp3	benjaminmcneill,claire.kuntz	-0.249033	0.850380	0.701510	0.695935	1.000000	0.800389	NaN	-0.122485	NaN	-0.046368	1.000000	0.711167	1.000000	-0.035227	0.799422	1.000000	1.000000	-0.101449	-0.249033	NaN	-0.004403	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	-0.136966	1.000000	1.000000	-0.105359	1.000000	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.145605	NaN	NaN	-0.008269	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/66.0_end_73.6_uid_mHWscHBXcoabM7fdw88AliGuPWw1_sid_dtEYmqVQn7bCiiLgipi7_1742934079.mp3	claire.kuntz,rose.m	-0.248463	-0.248463	-0.168733	-0.161085	-0.115077	-0.049180	NaN	NaN	NaN	NaN	-0.007776	-0.050936	-0.146304	-0.028398	-0.058027	-0.141381	-0.044989	-0.038480	NaN	NaN	NaN	0.000000	-0.120767	NaN	NaN	-0.014367	NaN	NaN	-0.036133	-0.029071	NaN	NaN	-0.077809	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.016949	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/56.8_end_69.7_uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_WmRXbqI5CWDvZvwjQQzO_1741134602.mp3	claire.kuntz,emilianapulido	-0.248328	0.613467	0.466079	0.655421	0.517646	0.523383	NaN	0.391700	0.000000	NaN	1.000000	0.595174	0.929408	0.700804	0.715746	0.525319	0.764347	0.435581	0.331098	0.000000	NaN	1.000000	NaN	-0.105518	1.000000	NaN	NaN	NaN	1.000000	0.829423	0.314816	0.767450	0.825443	0.999151	NaN	NaN	NaN	NaN	NaN	NaN	-0.248328	1.000000	NaN	NaN	0.000000	NaN	NaN	NaN	NaN	1.000000	1.000000	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/48.9_end_59.1_uid_4w6SC0KmlKV4YmJTalgWiZalQHi2_sid_WFBJxSGh2uCXWoF0Nr92_1742511762.mp3	evanhalperin,rose.m	-0.244389	0.469117	-0.001586	0.637602	0.418860	0.635267	NaN	NaN	NaN	NaN	NaN	0.655095	0.998752	NaN	0.613171	0.334309	0.624540	NaN	NaN	NaN	NaN	NaN	NaN	-0.244389	NaN	NaN	NaN	NaN	1.000000	NaN	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/69.6_end_75.6_uid_eQ9VyOzVOCQWR7uTGBGzvfh3rUJ2_sid_a8eZ9XHvZdKivz3bFdHW_1743175416.mp3	ghineae,landonturner	-0.242295	0.383917	0.019554	0.052747	0.563211	-0.056051	NaN	0.339232	0.000000	NaN	-0.238049	0.112214	0.874810	0.314185	0.394995	0.575412	-0.116721	NaN	0.333018	0.000000	NaN	-0.241137	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.086846	-0.091054	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.330612	NaN	NaN	NaN	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	-0.012523	-0.242295	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/0.0_end_5.7_uid_sHl4il5Li8NKe5aMecUSJyXBFco2_sid_mg0Ugb9lQpWp0xhWl9aX_1742740162.mp3	benjaminmcneill,claire.kuntz	-0.241375	0.531270	0.040132	0.160307	0.631265	0.385901	NaN	-0.070032	NaN	NaN	-0.072349	0.471338	1.000000	-0.188120	0.340911	0.553957	0.209259	0.000000	-0.016930	NaN	NaN	-0.050016	NaN	-0.041230	NaN	NaN	NaN	-0.241375	-0.020386	1.000000	-0.024001	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.058113	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.071819	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/0.0_end_6.6_uid_eQ9VyOzVOCQWR7uTGBGzvfh3rUJ2_sid_HV01NBzJEs0ZvfHwN5pP_1743175200.mp3	benjaminmcneill,claire.kuntz	-0.241132	0.577121	0.444710	0.412517	0.605768	NaN	NaN	NaN	0.626404	NaN	0.313325	0.459596	0.717290	0.320820	-0.126677	0.547522	NaN	NaN	NaN	0.623409	NaN	0.146742	NaN	0.419812	-0.114275	-0.066316	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.639838	NaN	NaN	NaN	0.962722	0.997481	-0.241132	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/118.2_end_131.1_uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_jGy3WfcxdVQLXa94QWkg_1741212613.mp3	emilianapulido,rose.m	-0.240608	0.551881	-0.074920	0.208620	0.564986	-0.014421	NaN	NaN	NaN	NaN	-0.025415	0.206197	0.999585	NaN	-0.046634	0.456033	-0.138572	NaN	NaN	NaN	NaN	-0.032522	NaN	-0.240608	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.041714	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	NaN	NaN	NaN	0.000000	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/134.4_end_137.6_uid_1w0NU0CL8KMbltxDo7mrkTKhgpD2_sid_PfrCS74Glv4OjfyMyKM8_1742503726.mp3	claire.kuntz,evanhalperin	-0.238529	0.473479	-0.238529	-0.135891	0.521640	-0.147499	NaN	NaN	NaN	NaN	NaN	-0.128394	1.000000	NaN	-0.163060	0.355515	-0.161000	NaN	NaN	NaN	NaN	-0.046186	NaN	0.000000	NaN	NaN	NaN	NaN	-0.176716	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/1.3_end_9.9_uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_aKReQ5zqSuEu7cmAruHn_1743033103.mp3	claire.kuntz,rose.m	-0.238130	0.733538	-0.238130	-0.237462	0.855604	-0.025148	NaN	-0.033014	NaN	NaN	NaN	-0.014989	0.994730	0.000000	-0.051899	0.836756	-0.014270	NaN	0.000000	NaN	NaN	-0.044475	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.002230	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.026894	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/30.5_end_38.1_uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_ad4vlPTbFapt9rOhL5sG_1742508027.mp3	lamanjennifer,rose.m	-0.236787	0.598301	0.508938	0.409825	0.710608	0.267365	-0.044083	-0.120933	-0.201851	NaN	NaN	0.314946	0.912591	0.545389	0.209490	0.624830	0.431111	-0.034093	-0.116204	-0.236787	NaN	NaN	NaN	0.645625	NaN	NaN	NaN	NaN	0.222464	NaN	-0.033628	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.014794	-0.023088	NaN	NaN	-0.062002	NaN	-0.175049	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/6.3_end_16.0_uid_mHWscHBXcoabM7fdw88AliGuPWw1_sid_xe2N8wvoGE6N1yF3J1u5_1741215857.mp3	claire.kuntz,emilianapulido	-0.224769	0.661167	0.329437	0.323503	0.721597	0.040702	NaN	NaN	NaN	NaN	0.078083	0.074045	0.891644	NaN	0.224703	0.716629	0.249682	NaN	NaN	NaN	NaN	0.768423	NaN	NaN	NaN	NaN	NaN	NaN	-0.090313	NaN	-0.016586	0.000000	-0.224769	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.009632	-0.077240	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/24.9_end_31.6_uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_ApMaerbz8NiSC9rZvfoy_1742944769.mp3	claire.kuntz,landonturner	-0.222601	0.725599	-0.073443	-0.046644	0.762163	NaN	NaN	NaN	NaN	NaN	-0.118466	-0.121731	0.966481	NaN	NaN	0.750512	NaN	NaN	NaN	NaN	NaN	-0.195771	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.222601	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/0.1_end_7.9_uid_mHWscHBXcoabM7fdw88AliGuPWw1_sid_EQsr4DpbhhU9H6jNAk8v_1743380887.mp3	benjaminmcneill,claire.kuntz	-0.220562	0.638594	0.529587	0.529619	0.531589	-0.014915	NaN	1.000000	NaN	NaN	0.454276	0.310694	0.918297	1.000000	0.336747	0.613842	0.416330	NaN	1.000000	NaN	NaN	0.801417	NaN	-0.010904	NaN	NaN	NaN	NaN	0.334504	-0.113290	-0.177180	NaN	-0.001894	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	-0.220562	NaN	-0.030823	1.000000	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/137.1_end_150.1_uid_IGe7nmfoeKQG1oyWJEMIv6KIP5Q2_sid_OJ3hCvb3pokTxqbvhJuh_1742508917.mp3	emilianapulido,rose.m	-0.219688	0.818074	0.461199	0.475844	0.999506	0.722183	NaN	NaN	NaN	NaN	NaN	0.709232	0.999660	0.651361	0.999988	0.999531	0.999987	0.641969	NaN	NaN	NaN	-0.219688	NaN	NaN	NaN	NaN	NaN	NaN	0.999988	0.999977	-0.028627	NaN	-0.007942	-0.007610	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/0.3_end_10.2_uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_rRyldMhDpQ6c2k4qHgO3_1742504648.mp3	claire.kuntz,emilianapulido	-0.218384	0.798774	0.331755	-0.140482	0.854958	-0.090543	NaN	NaN	NaN	NaN	-0.029705	-0.072406	0.993630	-0.151517	-0.218384	0.832718	-0.093692	-0.146041	NaN	NaN	NaN	0.000000	NaN	0.448678	NaN	NaN	NaN	NaN	-0.142561	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.010198	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/75.8_end_79.8_uid_jWPmLFrSHDZItPTjjPUB8KAsjlq2_sid_Amvm2ilzicBQx7b2PVK7_1742046441.mp3	claire.kuntz,isabelapizarro	-0.218075	0.847060	0.583267	0.576474	0.756715	-0.112081	NaN	-0.095059	1.000000	NaN	NaN	0.569434	0.994335	0.776913	-0.205641	0.760259	-0.218075	NaN	-0.029609	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.005053	NaN	-0.069907	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.032254	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/22.9_end_28.7_uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180.mp3	claire.kuntz,rose.m	-0.217986	0.739867	-0.164570	-0.185747	0.804296	NaN	NaN	NaN	NaN	NaN	-0.117139	-0.217986	1.000000	NaN	NaN	0.787914	NaN	NaN	NaN	NaN	NaN	-0.135414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.074219	NaN	NaN	NaN
https://2025storiza.michaelbennie.org/audio_clips/64.3_end_71.6_uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_JWzwJL0aqbRtvTCiTdCm_1743194311.mp3	claire.kuntz,emilianapulido	-0.217958	0.691386	0.411253	0.437302	0.572067	-0.165439	NaN	NaN	NaN	NaN	1.000000	0.428999	1.000000	NaN	-0.099541	0.569150	-0.217958	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN	NaN	NaN	-0.170722	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000	NaN	NaN	NaN	NaN
